Source,Name,RSS feed URLs (where available),Type,Topic,Source or Referring 2,Editorial Slant,AllSides Rating,Pew Rating,BU_Libraries_ideology_score,Facebook_paper_ideology_score,AdFontes Bias,AdFontes Bias Score,AdFontes Reliability,AdFontes Reliability Score,Associated Twitter Handle,Associated Publisher,Text Aliases,Description,Position (if explicit),wiki_url,wiki_summary_city,wiki_summary_country,Country,Region,Twitter_bio,Est number of pages
http://www.ansa.it,ANSA,,News Source,International,Referring,,,,,,,,,,@Agenzia_Ansa,ANSA,,Italian news wire service,,https://en.wikipedia.org/wiki/Agenzia_Nazionale_Stampa_Associata,Rome,Italy,Italy,Europe,,
https://answersingenesis.org/answers/magazine/,Answers Magazine,,News Source,Christian,Referring,,,,,,,,,,@AiG,Answers Magazine,,"Christian apologetics online resource, EPA",,https://en.wikipedia.org/wiki/Answers_in_Genesis,Petersburg,Unites States,Unites States,NAmerica,,
https://en.antaranews.com,Antara News,,News Source,International,Referring,,,,,,,,,,@antaranews,Antara News,,Indonesia news agency,,https://en.wikipedia.org/wiki/Antara_(news_agency),Jakarta,Indonesia,Indonesia,Asia,,
https://www.antiwar.com/,Antiwar Blog,,News Source,International,Referring,,,,,,,,,,@antiwarcom,Antiwar.com,,US based leftist/pacificist blog on current events,,https://en.wikipedia.org/wiki/Antiwar.com,Atherton,United States,United States,NAmerica,,
https://www.aporrea.org,Aporrea,,News Source,International,Referring,,,,,,,,,,@aporrea,Aporrea,,Left-wing Venezulean news,,https://en.wikipedia.org/wiki/Aporrea,,Venezuela,Venezuela,LAmerica,,
https://www.appeal-democrat.com,Appeal Democrat,,News Source,International,Referring,,,,,,,,,,@appealdemocrat,Appeal Democrat,,Regional California news,,https://en.wikipedia.org/wiki/Appeal-Democrat,Marysville,United States,United States,NAmerica,,
http://www.arabnews.com,Arab News,,News Source,International,Referring,,,,,,,,,,@arabnews,Arab News,,,,https://en.wikipedia.org/wiki/Arab_News,Riyadh,Saudi Arabia,Saudi Arabia,MENA,,
https://www.artforum.com,Art Forum,,News Source,International,Referring,,,,,,,,,,@Artforum,Art Forum,,American art website,,https://en.wikipedia.org/wiki/Artforum,New York City,United States,Unites States,NAmerica,,
https://ag.org,Assemblies of God News,,News Source,Christian,Referring,,,,,-0.9984,,,,,@AGNewsTeam,Assemblies of God News,,"Pentecostal news, from denominational group, EPA",,https://en.wikipedia.org/wiki/Assemblies_of_God_USA,Springfeild ,Unites States,Unites States,NAmerica,,
https://atlantajewishtimes.timesofisrael.com/,Atlanta Jewish Times,,News Source,Jewish,Referring,,,,,0.3685,,,,,@AtlJewishTimes,Atlanta Jewish Times,,Atlanta-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/The_Atlanta_Jewish_Times,Atlanta,United States,Unites States,NAmerica,,
https://gellerreport.com,Atlas Shrugs/Geller Report,,News Source,International,Referring,,,,,-0.9487,,,,,@PamelaGeller,Atlas Shrugs/Geller Report,,,,https://en.wikipedia.org/wiki/Pamela_Geller,,,United States,NAmerica,,
https://www.keystone-sda.ch/,ATS Suisse,,News Source,Wire,Referring,,,,,,,,,,@keystone_ats,ATS Suisse,,"Swiss news, in French",,https://en.wikipedia.org/wiki/Swiss_Telegraphic_Agency,Bern,Switzerlad,Switzerland,Europe,,
https://www.statesman.com,Austin American Statesman,,News Source,International,Referring,,,,,,,,,,@statesman,Austin American Statesman,,Austin news,,https://en.wikipedia.org/wiki/Austin_American-Statesman,Austin,Unites States,Unites States,NAmerica,,
https://www.afr.com,Australian Finance News,,News Source,International,Referring,,,,,,,,,,@FinancialReview,Australian Finance News,,,,https://en.wikipedia.org/wiki/Australian_Financial_Review,Sydney,Australia,Australia,Oceania,,
https://www.axios.com,Axios,,News Source,International,Referring,center,center,,,,neutral,-5.74,most reliable,47.36,@axios,Axios,,News service,,https://en.wikipedia.org/wiki/Axios_(website),"Arlington, VA",United States,United States,NAmerica,,
http://axisoflogic.com,Axis of Logic,,News Source,International,Referring,,,,,-0.9487,,,,,,Axis of Logic,,"leftist news with contributors from elsewhere, independent, main two editors from US & Canada",,,,,United States,NAmerica,,
https://www.bna.bh/,Bahrain News Agency,,News Source,Wire,Referring,,,,,,,,,,@bna_en,Bahrain News Agency,,state media,,https://en.wikipedia.org/wiki/Bahrain_News_Agency,Manama,Bahrain,Bahrain,MENA,,
https://jewishtimes.com/,Baltimore Jewish Times,,News Source,Jewish,Referring,,,,,,,,,,@jewishtimes,Baltimore Jewish Times,,Baltimore-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/Baltimore_Jewish_Times,Baltimore,United States,Unites States,NAmerica,,
http://www.bpnews.net,Baptist Press,,News Source,Christian,Referring,,,,,,,,,,@BaptistPress,Baptist Press,,"SBC news, EPA - news agency style, Baptist Press provides news service to the 42 state Baptist papers.",,https://en.wikipedia.org/wiki/Baptist_Press,Nashville,Unites States,United States,NAmerica,,
https://www.bbc.com/news/,BBC News,,News Source,International,Referring,left-center,center,mostly liberal,,-0.3313,,,,,@BBCWorld,BBC News, ,,,https://en.wikipedia.org/wiki/BBC_News,London,United Kingdom,United Kingdom,Europe,,
https://www.bharian.com.my,Berita Harian Malaysia,,News Source,International,Referring,,,,,,,,,,@bharianmy,Berita Harian Malaysia,,Malaysian news,,https://en.wikipedia.org/wiki/Berita_Harian,Kuala Lumpur,Malaysia,Malaysia,Asia,,
https://www.morgenpost.de,Berliner Morgenpost,,News Source,International,Referring,,,,,,,,,,@morgenpost,Berliner Morgenpost,,"Berlin news, German",,https://en.wikipedia.org/wiki/Berliner_Morgenpost,Berlin,Germany,Germany,Europe,,
http://bernama.com/en/,Bernama,,News Source,International,Referring,,,,,,,,,,@bernamadotcom,Bernama,,Malaysian news,,https://en.wikipedia.org/wiki/Bernama,Kuala Lumpur,Malaysia,Malaysia,Asia,,
https://www.bloomberg.com/,Bloomberg,,News Source,Wire,Referring,center,center,mixed,,-0.1565,neutral,-0.85,most reliable,47.63,@Bloomberg,Bloomberg,,,,https://en.wikipedia.org/wiki/Bloomberg_News,"New York, New York City, London, Hong Kong",United States,"United States, United Kingdom, Hong Kong",NAmerica,,
https://www.bndestem.nl,BN/DeStem,,News Source,International,Referring,,,,,,,,,,@BNDeStem,BN/DeStem,,Regional dutch news,,https://en.wikipedia.org/wiki/BN_DeStem,Brabant,Netherland,Netherland,NAmerica,,
http://bostonglobe.com,Boston Globe,,News Source,International,Referring,left-center,left-center,,Leans Liberal,-0.9487,,,,,@BostonGlobe,Boston Globe, ,,,https://en.wikipedia.org/wiki/The_Boston_Globe,Boston,United States,United States,NAmerica,,
https://www.bd.nl,Brabants Dagblad,,News Source,International,Referring,,,,,,,,,,@brabantsdagblad,Brabants Dagblad,,Regional dutch news,,https://en.wikipedia.org/wiki/Brabants_Dagblad,Den Bosch,Netherland,Netherland,NAmerica,,
https://www.breakingisraelnews.com,Breaking Israel News,,News Source,Christian,Referring,,,,,0.7086,,,,,@BINAlerts,Breaking Israel News,,"English news on Israel from ""Biblical perspective""",,https://en.wikipedia.org/wiki/The_Israel_Bible,Jerusalem,Israel ,Israel ,MENA,,
https://www.breakingnews.ie,Breaking News,,News Source,International,Referring,,,,,,,,,,@breakingnewsie,Breaking News,,Irish breaking news,,https://en.wikipedia.org/wiki/The_Irish_Times,Dublin,Ireland,Ireland,Europe,,
https://briarpatchmagazine.com,Briarpatch Magazine,,News Source,International,Referring,,,,,-0.9487,,,,,@briarpatchmag,Briarpatch Magazine,,Canadian leftist magazine,,https://en.wikipedia.org/wiki/Briarpatch,Saskatoon,Canada,Canada,NAmerica,,
https://www.breitbart.com,Brietbart News,,News Source,International,Referring,right,right,mostly conservative,,0.9136,hyper-partisan right,22.57,somewhat unreliable,20.58,@BreitbartNews,Brietbart News,,US based right wing news,,https://en.wikipedia.org/wiki/Breitbart_News,Los Angeles,United States,United States,NAmerica,,
http://buffalonews.com,Buffalo News,,News Source,International,Referring,,,,,-0.9487,,,,,@TheBuffaloNews,Buffalo News,,,,https://en.wikipedia.org/wiki/The_Buffalo_News,Buffalo,United States,Unites States,NAmerica,,
https://www.buzzfeed.com/,BuzzFeed,,News Source,International,Referring,left-center,left,mostly liberal,,-0.5242,skews left,-7.06,most reliable,43.2,@BuzzFeed,,,,,https://en.wikipedia.org/wiki/BuzzFeed,New York City,United States,United States,NAmerica,,
https://calgaryherald.com,Calgary Herald,,News Source,International,Referring,,,,,-0.9487,,,,,@calgaryherald,Calgary Herald,,Calgary news,,https://en.wikipedia.org/wiki/Calgary_Herald,Calgary,Canada,Canada,NAmerica,,
https://www.capebretonpost.com,Cape Breton Post,,News Source,International,Referring,,,,,,,,,,@capebretonpost,Cape Breton Post,,,,https://en.wikipedia.org/wiki/Cape_Breton_Post,Sydney,Canada,Canada,NAmerica,,
http://www.caretas.com.pe/,Caretas,,News Source,International,Referring,,,,,,,,,,@Caretas,,,,,,,,Peru,LAmerica,,
http://www.cartacapital.com.br,CartaCapital,,News Source,International,Referring,,,,,,,,,,@cartacapital,,,,,,,,Brazil,LAmerica,,
https://www.cbsnews.com/,CBS News,,News Source,International,Referring,left-center,left-center,mixed,,-0.127,neutral,-1.85,most reliable,47.06,@CBSNews,,,,,https://en.wikipedia.org/wiki/CBS_News,New York,United States,United States,NAmerica,,
http://www.charentelibre.fr,Charente Libre,,News Source,International,Referring,,,,,,,,,,@charentelibre,Charente Libre,,"French news, in FR",,https://fr.wikipedia.org/wiki/Charente_libre,Angoulême,France,France,Europe,,
https://www.charismamag.com,Charisma Magazine,,News Source,Christian,Referring,,,,,,,,,,@charismamag,Charisma Magazine,,"Pentecostal, charismatic Christian news",,https://en.wikipedia.org/wiki/Charisma_(magazine),Lake Mary,United States,United States,NAmerica,,
https://www.chicagojewishnews.com,Chicago Jewish News,,News Source,Jewish,Referring,,,,,,,,,,@chijewishnews,Chicago Jewish News,,,,https://en.wikipedia.org/wiki/Chicago_Jewish_News,Chicago,United States,United States,NAmerica,,
https://chicago.suntimes.com,Chicago Sun-Times,,News Source,International,Referring,,left-center,,,,,,,,@Suntimes,Chicago Sun-Times, ,,,https://en.wikipedia.org/wiki/Chicago_Sun-Times,Chicago,United States,United States,NAmerica,,
https://www.chicagotribune.com,Chicago Tribune,,News Source,International,Referring,center,center,,Leans Conservative,-0.3117,neutral,1.45,most reliable,47.19,@chicagotribune,Chicago Tribune, ,,,https://en.wikipedia.org/wiki/Chicago_Tribune,"Chicago, Illinois",United States,United States,NAmerica,,
http://chinadaily.com.cn,China Daily,,News Source,International,Referring,,,,,-0.9487,,,,,@ChinaDailyUSA,China Daily,,,,https://en.wikipedia.org/wiki/China_Daily,Beijing,China,China,Asia,,
http://www.ecns.cn/,China News Service,,News Source,Wire,Referring,,,,,,,,,,@Echinanews,,,state media,,https://en.wikipedia.org/wiki/China_News_Service,Beijing,China,China,Asia,,
https://www1.cbn.com,Christian Broadcast News,,News Source,Christian,Referring,,,,,,,,,,@CBNNews,Christian Broadcast News,,US based evangelical Christian news site,,https://en.wikipedia.org/wiki/Christian_Broadcasting_Network,Virginia Beach,United States,United States,NAmerica,,
https://www.christiancentury.org,Christian Century,,News Source,Christian,Referring,,,,,,,,,,@ChristianCent,Christian Century,,Christian magazine based in Chicago,,https://en.wikipedia.org/wiki/The_Christian_Century,Chicago,Unites States,Unites States,NAmerica,,
https://www.christianheadlines.com,Christian Headlines,,News Source,Christian,Referring,,,,,,,,,,@christianhlines,Christian Headlines,,US/int. Christian news,,,California ,Unites States,Unites States,NAmerica,,
https://christiannewsjournal.com,Christian News Journal,,News Source,Christian,Referring,,,,,-0.9487,,,,,@CNJnews,Christian News Journal,,"US based christian news, covers international events",,https://en.wikipedia.org/wiki/The_Journal_News,,Unites States,Unites States,NAmerica,,
https://www.csmonitor.com,Christian Science Monitor,,News Source,International,Referring,center,center,,,,neutral,-0.21,most reliable,44.47,@csmonitor,Christian Science Monitor, ,,,https://en.wikipedia.org/wiki/The_Christian_Science_Monitor	,"Boston, Massachusetts",United States,United States,NAmerica,,
https://www.christianitytoday.com,Christianity Today,,News Source,Christian,Referring,,,,,,skews right,7.4,most reliable,42.91,@CTmagazine,Christianity Today,,US Christian news,,https://en.wikipedia.org/wiki/Christianity_Today,Carol Stream,Unites States,United States,NAmerica,,
https://citizentruth.org,Citizen Truth,,News Source,International,Referring,,,,,-0.9984,,,,,@CitizenTruth_,Citizen Truth,,"Us based leftist news, independent",,,,United States,United States,NAmerica,,
http://www.clarin.com,Clarin,,News Source,International,Referring,,,,,,,,,,@clarincom,Clarin,,"Argentina news, centrist",,https://en.wikipedia.org/wiki/Clar%C3%ADn_(Argentine_newspaper),Buenos Aires,Argentina,Argentina ,LAmerica,,
https://www.clevelandjewishnews.com/,Cleveland Jewish News,,News Source,Jewish,Referring,,,,,,,,,,@CleveJN,Cleveland Jewish News,,Cleveland-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/Cleveland_Jewish_News,Cleveland,Unites States,United Sates,NAmerica,,
https://www.cnn.com,CNN,,News Source,International,Referring,left-center,left-center,mostly liberal,,-0.2705,neutral,-5.69,most reliable,42.22,@CNN,CNN, ,,,https://en.wikipedia.org/wiki/CNN,New York,United States,United States,NAmerica,,
https://www.cogencis.com/newssection/news/,Cogencis News,,News Source,International,Referring,,,,,,,,,,@cogencis,Cogencis News,,News wire service,,,,India,India,Asia,,
http://www.cjr.org/,Columbia Journalism Review,,News Source,International,Referring,,center,,,,,,,,@CJR,Columbia Journalism Review, ,,,https://en.wikipedia.org/wiki/Columbia_Journalism_Review,New York City,United States,United States,NAmerica,,
http://columbian.com,Columbian,,News Source,International,Referring,,,,,-0.9487,,,,,@thecolumbian,Columbian,,Washington area news site,,https://en.wikipedia.org/wiki/The_Columbian,Vancouver,United States,United States,NAmerica,,
https://columbustelegram.com,Columbus Telegram,,News Source,International,Referring,,,,,-0.9487,,,,,@CTelegram,Columbus Telegram,,Nebraska news,,https://en.wikipedia.org/wiki/Columbus_Telegram,Columbus,United States,United States,NAmerica,,
https://www.commondreams.org,Common Dreams,,News Source,International,Referring,left,,,,-0.9673,skews left,-17.96,most reliable,41.7,@commondreams,Common Dreams,,"US-based ""progressive""/socialist news site",,https://en.wikipedia.org/wiki/Common_Dreams,Portland,United States,United States,NAmerica,,
https://www.concordmonitor.com,Concord Monitor,,News Source,International,Referring,,,,,,,,,,@ConMonitorNews,Concord Monitor,,Mass. news,,https://en.wikipedia.org/wiki/Concord_Monitor,Concord,United States,United States,NAmerica,,
https://www.corriere.it,Corriere della Serra,,News Source,International,Referring,,,,,,,,,,@Corriere,Corriere della Serra,,Milanese news,,https://en.wikipedia.org/wiki/Corriere_della_Sera,Milan,Italy,Italy,Europe,,
https://www.counter-currents.com,Counter Currents,,News Source,International,Referring,,,,,,,,,,@NewRightAmerica,Counter Currents, ,White nationalist publisher?,,,San Francisco,United States,United States,NAmerica,,
http://www.counterpunch.org,Counterpunch,,News Source,International,Referring,,,,,,hyper-partisan left,-19.38,mixed reliability,25.06,@NatCounterPunch,Counterpunch,,US left wing political magazine,,https://en.wikipedia.org/wiki/CounterPunch,Petrolia,United States,United States,NAmerica,,
https://www.crikey.com.au,Crikey,,News Source,International,Referring,,,,,,,,,,@crikey_news,Crikey,,Independent Australian news,,https://en.wikipedia.org/wiki/Crikey,Melbourne,Australia,Australia ,Oceania,,
https://www.ctk.eu,CTK,,News Source,International,Referring,,,,,,,,,,@CTK_cz,CTK,,Czech news service,,https://en.wikipedia.org/wiki/Czech_News_Agency,Prague,Czech Republic,Czech Republic,Europe,,
https://cyprus-mail.com,Cyprus Mail,,News Source,International,Referring,,,,,-0.9487,,,,,@cyprusmail,Cyprus Mail,,,,https://en.wikipedia.org/wiki/Cyprus_Mail,Nicosia,Cyprus,Cyprus,MENA,,
https://www.dvhn.nl,Dagblad van het Noorden,,News Source,International,Referring,,,,,,,,,,@dvhn_nl,Dagblad van het Noorden,,"Northern dutch news, in dutch",,https://en.wikipedia.org/wiki/Dagblad_van_het_Noorden,Groningen,Netherlands,Netherlands,Europe,,
https://www.dailybreeze.com,Daily Breeze,,News Source,International,Referring,,,,,,,,,,@DailyBreezeNews,Daily Breeze,,Southern Cali news,,https://en.wikipedia.org/wiki/Daily_Breeze,Hermosa Beach,United States,United States,NAmerica,,
https://www.dailymail.co.uk,Daily Mail,,News Source,International,Referring,right,right,,,0.286,neutral,3.27,mixed reliability,30.67,@MailOnline,Daily Mail,,UK news/gossip,,https://en.wikipedia.org/wiki/Daily_Mail,London,United Kingdom,United Kingdom,Europe,,
https://www.dnaindia.com,Daily News Analysis India,,News Source,International,Referring,,,,,,,,,,@dna,Daily News Analysis India,,Indian national news,,,Noida,India,India,Asia,,
http://dailynewsegypt.com,Daily News Egypt,,News Source,International,Referring,,,,,-0.9487,,,,,@DailyNewsEgypt,Daily News Egypt,,,,https://en.wikipedia.org/wiki/Daily_News_Egypt,Giza,Egypt,Egypt,MENA,,
https://www.dallasnews.com,Dallas News,,News Source,International,Referring,,center,,,,,,,,@dallasnews,Dallas News, ,,,https://en.wikipedia.org/wiki/The_Dallas_Morning_News,"Dallas, Texas",United States,United States,NAmerica,,
https://www.day.az,Day Az,,News Source,International,Referring,,,,,,,,,,@www_Day_Az,Day Az,,"Azerbaijan, Russian Language",,https://en.wikipedia.org/wiki/Day.az,Baku,Azerbaijan,Azerbaijan,Asia,,
http://daysofpalestine.com/,Days of Palestine,,News Source,International,Referring,,,,,,,,,,@DaysofPalestine,Days of Palestine,,"News Outlet in London, England",Pro-Palestine,,London,United Kingdom,United Kingdom,Europe,,
https://www.groene.nl,De Groene Amsterdammer,,News Source,International,Referring,,,,,,,,,,@DeGroene,,,,,,,,Netherlands,Europe,,
https://www.lc.nl/,De Leeuwarder Courant,,News Source,International,Referring,,,,,,,,,,@lc_nl,De Leeuwarder Courant,,Regional dutch news,,https://en.wikipedia.org/wiki/Leeuwarder_Courant,Leeuwarden,Netherlands,Netherlands,Europe,,
https://www.telegraaf.nl,De Telegraaf,,News Source,International,Referring,,,,,,,,,,@telegraaf,De Telegraaf,,Largest national Dutch newspaper,,https://en.wikipedia.org/wiki/De_Telegraaf,Amsterdam,Netherlands,Netherlands,Europe,,
https://www.tubantia.nl,De Twentsche Courant Tubantia,,News Source,International,Referring,,,,,,,,,,@tubantia,De Twentsche Courant Tubantia,,Regional dutch news,,https://en.wikipedia.org/wiki/Tubantia_(newspaper),Enschede,Netherlands,Netherlands,Europe,,
https://ukdefencejournal.org.uk,Defence Journal,,News Source,International,Referring,,,,,-0.9984,,,,,@UKDefJournal,Defence Journal,,Uk based defence news,,,,United Kingdom,United Kingdom,Europe,,
https://www.demari.fi,Demari,,News Source,International,Referring,,,,,,,,,,@demokraatti_fi,Demari,,Finnish news,,https://en.wikipedia.org/wiki/Demokraatti,Helsinki,Finland,Finland,Europe,,
https://www.democracynow.org,Democracy Now,,News Source,International,Referring,left,left,,,-0.934,hyper-partisan left,-19.31,mixed reliability,32.91,@democracynow,Democracy Now, ,US left-wing news,,https://en.wikipedia.org/wiki/Democracy_Now!,New York City,United States,United States,NAmerica,,
https://derstandard.at,Der Standard,,News Source,International,Referring,,,,,,,,,,@derStandardat,Der Standard,,"Austrian news, in German",,https://en.wikipedia.org/wiki/Der_Standard,Vienna,Austria,Austria,Europe,,
https://www.deseretnews.com,Deseret News,,News Source,International,Referring,right-center,right-center,,,,,,,,@DeseretNews,Deseret News,,Salt Lake City/Utah news,,https://en.wikipedia.org/wiki/Deseret_News,Salt Lake,United States,United States,NAmerica,,
https://www.desiringgod.org/,Desiring God,,News Source,Christian,Referring,,,,,,,,,,@desiringGod,Desiring God,,"Baptist ""think pieces""",,,minneapolis,United States,United States,NAmerica,,
https://www.detroitnews.com,Detroit News,,News Source,International,Referring,,,,,,,,,,@detroitnews,Detroit News,,,,https://en.wikipedia.org/wiki/The_Detroit_News,Detroit,United States,United States,NAmerica,,
https://www.dpa.com/,Deutsche Presse-Agentur,,news Source,Wire,Referring,,,,,,,,,,@dpa,,,,,https://en.wikipedia.org/wiki/Deutsche_Presse-Agentur,Hamburg,Germany,Germany,Europe,,
https://diepresse.com,Die Presse,,News Source,International,Referring,,,,,-0.9487,,,,,@DiePressecom,Die Presse,,German news,,https://en.wikipedia.org/wiki/Die_Presse,Vienna,Austria,Austria,Europe,,
http://www.taz.de,Die Tageszeitung,,News Source,International,Referring,,,,,,,,,,@tazgezwitscher,Die Tageszeitung,,Berlin news,,https://en.wikipedia.org/wiki/Die_Tageszeitung,Berlin,Germany,Germany,Europe,,
https://dissidentvoice.org,Dissident Voice,,News Source,International,Referring,,,,,-0.9984,,,,,@DissidentVoice_,Dissident Voice,,Radical newsletter US based,,,California,United States,United States,NAmerica,,
https://www.dowjones.com/products/newswires/,Dow Jones Newswire,,News Source,International,Referring,,,,,,,,,,@DowJones,Dow Jones Newswire,,,,https://en.wikipedia.org/wiki/Dow_Jones_%26_Company,New York City,United States,United States,NAmerica,,
http://www.dpa-international.com,DPA,,News Source,International,Referring,,,,,,,,,,@dpa_intl,DPA,,German state news,,https://en.wikipedia.org/wiki/Deutsche_Presse-Agentur,Hamburg,Germany,Germany,Europe,,
https://www.drudgereport.com,Drudge Report,,News Source,International,Referring,right-center,right-center,mostly conservative,,,,,,,@drudgefeed,Drudge Report,,US based right wing news aggregator,,https://en.wikipedia.org/wiki/Drudge_Report,Hollywood,United States,United States ,NAmerica,,
https://dnevnik.hr,Dvenik,,News Source,International,Referring,,,,,,,,,,@DNEVNIKhr,Dvenik,,,,https://en.wikipedia.org/wiki/Nova_(Croatian_TV_channel),Zagreb,Croatia,Croatia,Europe,,
http://www.earlytimes.in,Early Times,,News Source,International,Referring,,,,,,,,,,@earlytimesjk,Early Times,,Kashmir newspaper,,,Jammu,Kashmir ,Kashmir ,Asia,,
https://www.easterneye.biz,Eastern Eye,,News Source,International,Referring,,,,,,,,,,@EasternEye,Eastern Eye,,UK based Asian weekly news,,https://en.wikipedia.org/wiki/Eastern_Eye,London,United Kingdom,United Kingdom,Europe,,
https://www.epw.in,Economics and Political Weekly,,News Source,International,Referring,,,,,,,,,,@epw_in,Economics and Political Weekly,,Indian peer-reviewed current affairs journal,,https://en.wikipedia.org/wiki/Economic_and_Political_Weekly,Mumbai ,India,India,Asia,,
https://edmontonjournal.com,Edmonton Journal,,News Source,International,Referring,,,,,-0.9487,,,,,@edmontonjournal,Edmonton Journal,,Edmonton news,,https://en.wikipedia.org/wiki/Edmonton_Journal,Edmonton,Canada,Canada,NAmerica,,
http://www.edmontonsun.com,Edmonton Sun,,News Source,International,Referring,,,,,,,,,,@Edmontonsun,Edmonton Sun,,,,https://en.wikipedia.org/wiki/Edmonton_Sun,Edmonton,Canada,Canada,NAmerica,,
https://www.efcatoday.org,EFCA Today,,News Source,Christian,Referring,,,,,,,,,,@TheEFCA,EFCA Today,,"Evangelical news, EPA",,,,United States,United States,NAmerica,,
https://www.efe.com/,EFE,,News Source,International,Referring,,,,,,,,,,@EFEnoticias,EFE,,South american/Spanish news conglomerate,,https://en.wikipedia.org/wiki/EFE,Madrid,Spain,Spain,Europe,,
https://www.egyptindependent.com,Egypt Independent,,news Source,International,Referring,,,,,,,,,,@EgyIndependent,,,,,https://en.wikipedia.org/wiki/Egypt_Independent,Cairo,Egypt,Egypt,MENA,,
https://www.ed.nl,Eindhovens Dagblad,,News Source,International,Referring,,,,,,,,,,@ED_Regio,Eindhovens Dagblad,,Regional dutch news,,https://en.wikipedia.org/wiki/Eindhovens_Dagblad,Eindhoven,Netherlands,Netherlands,Europe,,
https://www.elcolombiano.com,El Colombiano,,News Source,International,Referring,,,,,,,,,,@elcolombiano,El Colombiano,,Columbia news,,https://en.wikipedia.org/wiki/El_Colombiano,MedellÃ­n,Colombia,Colombia,LAmerica,,
https://www.elcorreo.com,El Correo,,News Source,International,Referring,,,,,,,,,,@elcorreo_com,El Correo,,Northern Spain news,,https://en.wikipedia.org/wiki/El_Correo,Bilbao,Spain,Spain,Europe,,
https://elfinanciero.com.mx,El Financiero,,News Source,International,Referring,,,,,-0.9487,,,,,@ElFinanciero_Mx,El Financiero,,Mexican business news,,https://es.wikipedia.org/wiki/El_Financiero,Hidalgo,Mexico,Mexico,NAmerica,,
https://www.elimparcial.com,El Imparcial,,News Source,International,Referring,,,,,,,,,,@elimparcialcom,El Imparcial,,Mexican news/classifieds,,https://en.wikipedia.org/wiki/El_Imparcial,Hermosillo,Mexico,Mexico,NAmerica,,
https://elcomercio.pe,El Mercio,,News Source,International,Referring,,,,,,,,,,@ElCoMeMercio,El Mercio,,Peru news,,https://en.wikipedia.org/wiki/El_Comercio_(Peru),Lima,Peru,Peru,LAmerica,,
https://www.elmundo.es,El Mundo,,News Source,International,Referring,,,,,,,,,,@elmundoes,El Mundo,,Spanish online news,,https://en.wikipedia.org/wiki/El_Mundo_(Spain),Madrid,Spain,Spain,Europe,,
https://www.elnuevoherald.com,El Nuevo Herald,,News Source,International,Referring,,,,,,,,,,@elnuevoherald,El Nuevo Herald,,Florida news in Spanish,,https://en.wikipedia.org/wiki/El_Nuevo_Herald,Doral,United States,United States,NAmerica,,
http://elpais.com,El Pais,,News Source,International,Referring,,,,,-0.9487,,,,,@el_pais,El Pais,,Spanish news,,https://en.wikipedia.org/wiki/El_Pa%C3%ADs,Madrid,Spain,Spain,Europe,,
https://www.elperiodico.com,El Periodico,,News Source,International,Referring,,,,,,,,,,@elperiodico,El Periodico,,Spanish news,,https://en.wikipedia.org/wiki/El_Peri%C3%B3dico_de_Catalunya,Barcelona,Spain,Spain,Europe,,
http://elsiglo.com.pa,El Siglo,,News Source,International,Referring,,,,,-0.9487,,,,,@elsiglodigital,El Siglo,,Panama news,,https://en.wikipedia.org/wiki/El_Siglo_(Panama),,Panama,Panama,LAmerica,,
https://www.elwatan.com,El Watan,,News Source,International,Referring,,,,,,,,,,@elwatancom,El Watan,,"Algerian news, French",,https://en.wikipedia.org/wiki/El_Watan,Algiers,Algeria,Algeria,MENA,,
http://electronicintifada.net,Electronic Intifada,,News Source,International,Referring,,,,,-0.8074,,,,,@intifada,Electronic Intifada,,News Outlet in Palestine,Pro-Palestine,https://en.wikipedia.org/wiki/The_Electronic_Intifada,Chicago,United States,United States,NAmerica,,"36,700"
www.elsevierweekblad.nl,Elsevier Weekblad,,News Source,International,Referring,,,,,,,,,,@ewmagazinenl,,,,,,,,Netherlands,Europe,,
http://www.wam.ae,Emirates News Agency,,News Source,Wire,Referring,,,,,,,,,,@WAMNEWS_ENG,Emirates News Agency,,,,https://en.wikipedia.org/wiki/Emirates_News_Agency,Abu Dhabi,United Arab Emirates,United Arab Emirates,MENA,,
https://www.enlacejudio.com,Enlace Judio,,News Source,Jewish,Referring,,,,,,,,,,@enlacejudio,Enlace Judio,,Pro-Israel Mexican Jewish news site (Spanish),,,,Mexico,Mexico,NAmerica,,
https://epoca.globo.com,Época,,News Source,International,Referring,,,,,,,,,,@RevistaEpoca,,,,,,,,Brazil,LAmerica,,
https://www.eternitynews.com.au,Eternity News,,News Source,Christian,Referring,,,,,,,,,,@EternityNews,Eternity News,,Australia based int. Christian news,,https://en.wikipedia.org/wiki/Eternity_(newspaper),Sydney,Australia,Australia ,Oceania,,
https://erlc.com,Ethics and Religious Liberty Commission,,News Source,Christian,Referring,,,,,-0.9487,,,,,@ERLC,Ethics and Religious Liberty Commission,,"SBC based, EPA sponsored, US politics news mainly",,https://en.wikipedia.org/wiki/Ethics_%26_Religious_Liberty_Commission,Washington,United States,United States,NAmerica,,
https://eur-lex.europa.eu/homepage.html,EUR-lex,,News Source,International,Referring,,,,,,,,,,@EURLex,EUR-lex,,EU laws and policy site? Cited by Wafa** might be source site,,https://en.wikipedia.org/wiki/EUR-Lex,,luxembourg,luxembourg,Europe,,
